"Year","Month","State","Primary Mode","Etiology","Serotype or Genotype","Etiology Status","Setting","Illnesses","Hospitalizations","Info On Hospitalizations","Deaths","Info On Deaths","Food Vehicle","Food Contaminated Ingredient","IFSAC Category","Water Exposure","Water Type","Animal Type"
"2012","4","Michigan","Food","Norovirus Genogroup II","GII.1","Confirmed","Restaurant: Sit-down dining","5","0","5","0","5",,,,,,
"2012","4","Arizona","Food","Other - Bacterium;Norovirus Genogroup II",,"Suspected;Suspected","Restaurant: Sit-down dining","2","0","2","0","2",,,,,,
"2012","4","New Jersey","Food","Norovirus Genogroup II",,"Confirmed","Restaurant: Sit-down dining","7","0","7","0","7",,,,,,
"2012","4","Wisconsin","Food","Norovirus Genogroup I","unknown","Confirmed","Restaurant: Sit-down dining","11","0","11","0","11",,,,,,
"2012","5","Ohio","Food","Norovirus Genogroup II","GII.4 New Orleans","Confirmed","Restaurant: Sit-down dining","6","0","6","0","6",,,,,,
"2012","5","Ohio","Food","Norovirus Genogroup II","GII.6","Confirmed","Restaurant: Sit-down dining","9","0","9","0","9",,,,,,
"2012","5","New York","Food","Norovirus Genogroup II",,"Confirmed","Restaurant: Sit-down dining","15","0","15","0","15",,,,,,
"2012","5","Illinois","Food","Norovirus Genogroup II","GII.6","Confirmed","Restaurant: Fast-food (drive up service or pay at counter)","18","0","18","0","18",,,,,,
"2012","5","Florida","Food","Norovirus",,"Suspected","Restaurant: Sit-down dining","5","0","5","0","5","romaine lettuce, unspecified","leaf lettuce","Vegetable Row Crops",,,
"2012","5","Hawaii","Food","Norovirus Genogroup II","GII.4 Sydney","Confirmed","Restaurant: Fast-food (drive up service or pay at counter)","6","0","6","0","6","sandwich, turkey;sandwich, ham",,"Multiple",,,
"2012","5","Colorado","Food","Norovirus unknown",,"Suspected","Restaurant: Fast-food (drive up service or pay at counter)","33","0","33","0","33",,,,,,
"2012","5","Arizona","Food","Norovirus Genogroup II",,"Suspected","Restaurant: Sit-down dining","11","0","2","0","2",,,,,,
"2012","5","Wisconsin","Food","Norovirus Genogroup I","GI.6","Confirmed","Restaurant: Sit-down dining","6","0","6","0","6",,,,,,
"2012","5","Virginia","Food","Norovirus",,"Confirmed","Restaurant: Sit-down dining","24","1","24","0","24",,,,,,
"2012","6","Illinois","Food","Norovirus Genogroup I","GI.6","Confirmed","Restaurant: Sit-down dining","7","0","7","0","7",,,,,,
"2012","6","New York","Food","Norovirus Genogroup I",,"Confirmed","Restaurant: Sit-down dining","15","0","15","0","15","rice, fried rice",,"Multiple",,,
"2012","6","Ohio","Food","Norovirus Genogroup II","GII.1","Confirmed","Private home/residence;Restaurant: Sit-down dining","14","1","14","0","14",,,,,,
"2012","6","Pennsylvania","Food","Norovirus",,"Suspected","Restaurant: Fast-food (drive up service or pay at counter)","9","0","9","0","9",,,,,,
"2012","6","Arizona","Food","Norovirus Genogroup I",,"Confirmed","Restaurant: Sit-down dining","3","0","2","0","2",,,,,,
"2012","6","Arizona","Food","Norovirus Genogroup II",,"Confirmed","Restaurant: Sit-down dining","4","0","4","0","4",,,,,,
"2012","6","Oregon","Food","Norovirus Genogroup II",,"Confirmed","Restaurant: Sit-down dining","7",,"7",,"7",,,,,,
"2012","6","Colorado","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","15","0","0","0","0",,,,,,
"2012","6","California","Food","Norovirus unknown",,"Confirmed","Restaurant: Sit-down dining","180","0","0","0","143",,,,,,
"2012","6","New Jersey","Food","Norovirus",,"Suspected","Restaurant: Sit-down dining","25","2","25","0","25",,,,,,
"2012","7","New York","Food","Norovirus Genogroup II",,"Confirmed","Restaurant: Sit-down dining","19","0","19","0","19",,,,,,
"2012","7","Georgia","Food","Norovirus Genogroup II",,"Suspected","Restaurant: Fast-food (drive up service or pay at counter)","5","0","5","0","5",,,,,,
"2012","7","Ohio","Food","Norovirus Genogroup I","GI.6","Suspected","Restaurant: Other","3","0","3","0","3",,,,,,
"2012","7","Michigan","Food","Norovirus Genogroup II","GII.6","Confirmed","Restaurant: Sit-down dining","244","0","197","0","197",,,,,,
"2012","7","Minnesota","Food","Norovirus Genogroup I",,"Confirmed","Restaurant: Fast-food (drive up service or pay at counter)","9","0","9","0","9",,,,,,
"2012","7","Washington","Food","Norovirus",,"Suspected","Restaurant: Sit-down dining","8","0","8","0","8",,,,,,
"2012","7","Wisconsin","Food","Norovirus Genogroup I","unknown","Confirmed","Restaurant: Other","7","0","7","0","7",,,,,,
"2012","8","Minnesota","Food","Norovirus Genogroup II",,"Confirmed","Restaurant: Sit-down dining","10","0","10","0","10",,,,,,
"2012","8","Ohio","Food","Norovirus",,"Suspected","Restaurant: Fast-food (drive up service or pay at counter);Private home/residence","2","0","2","0","2",,,,,,
"2012","8","Connecticut","Food","Norovirus Genogroup II",,"Suspected","Restaurant: Sit-down dining","5","0","5","0","5",,,,,,
"2012","8","Minnesota","Food","Norovirus Genogroup II",,"Suspected","Restaurant: Sit-down dining","8","0","8","0","8","potatoes",,"Root/Underground",,,
"2012","8","Colorado","Food","Norovirus",,"Suspected","Restaurant: Fast-food (drive up service or pay at counter)","2","0","2","0","2",,,,,,
"2012","9","Illinois","Food","Norovirus Genogroup I",,"Suspected","Restaurant: Fast-food (drive up service or pay at counter)","4","0","4","0","4",,,,,,
"2012","9","Illinois","Food","Norovirus Genogroup II",,"Suspected","Restaurant: Sit-down dining","16","0","16","0","16",,,,,,
"2012","9","Minnesota","Food","Norovirus",,"Confirmed","Restaurant: Fast-food (drive up service or pay at counter)","13","0","13","0","13","cheese, unspecified","cheese, unspecified","Dairy",,,
"2012","9","Ohio","Food","Norovirus",,"Suspected","Restaurant: Sit-down dining","11","0","11","0","11",,,,,,
"2012","9","Minnesota","Food","Norovirus Genogroup II",,"Confirmed","Restaurant: Sit-down dining","14","1","14","0","14","sandwich, unspecified",,"Multiple",,,
"2012","9","Illinois","Food","Norovirus Genogroup II;Norovirus Genogroup II","GII.4 New Orleans; GII.4 New Orleans","Confirmed;Confirmed","Restaurant: Sit-down dining","45","0","45","0","45",,,,,,
"2012","9","Florida","Food","Norovirus",,"Suspected","Restaurant: Sit-down dining","5","0","5","0","5","ice","ice","Other",,,
"2012","9","Oregon","Food","Norovirus Genogroup I","GI.5","Confirmed","Restaurant: Sit-down dining","7",,"7",,"7",,,,,,
"2012","9","California","Food","Norovirus unknown",,"Suspected","Restaurant: Other","14","0","14","0","14",,,,,,
"2012","9","California","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","5","0","5","0","5",,,,,,
"2012","10","Illinois","Food","Norovirus Genogroup II;Norovirus Genogroup II","GII.4 Sydney; GII.4 Sydney","Confirmed;Confirmed","Restaurant: Sit-down dining","23","1","23","0","23","salad, unspecified",,"Multiple",,,
"2012","10","Minnesota","Food","Norovirus",,"Suspected","Restaurant: Sit-down dining","2","0","2","0","2",,,,,,
"2012","10","Minnesota","Food","Norovirus",,"Suspected","Restaurant: Fast-food (drive up service or pay at counter)","4","1","4","0","4",,,,,,
"2012","10","Illinois","Food","Norovirus Genogroup II",,"Suspected","Restaurant: Sit-down dining","2","0","2","0","2",,,,,,
"2012","10","Ohio","Food","Norovirus Genogroup II","GII.6","Confirmed","Restaurant: Fast-food (drive up service or pay at counter)","14","1","14","0","14",,,,,,
"2012","10","Connecticut","Food","Norovirus Genogroup II","GII.4 Sydney","Confirmed","Restaurant: Sit-down dining","6","0","6","0","6",,,,,,
"2012","10","Minnesota","Food","Norovirus",,"Confirmed","Restaurant: Sit-down dining","19","0","19","0","19",,,,,,
"2012","10","Illinois","Food","Norovirus Genogroup II;Norovirus Genogroup II","GII.6; GII.6","Confirmed;Confirmed","Restaurant: Sit-down dining","53","0","53","0","53",,,,,,
"2012","10","Kentucky","Food","Norovirus Genogroup I",,"Confirmed","Restaurant: Sit-down dining","37","0","37","0","37","salad, unspecified",,"Multiple",,,
"2012","10","Florida","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","4","0","4","0","4",,,,,,
"2012","10","Connecticut","Food","Norovirus",,"Suspected","Restaurant: Sit-down dining","13","1","13","0","13",,,,,,
"2012","10","Virginia","Food","Norovirus",,"Confirmed","Restaurant: Fast-food (drive up service or pay at counter)","15","0","15","0","15","pizza",,"Multiple",,,
"2012","10","Virginia","Food","Norovirus",,"Suspected","Restaurant: Fast-food (drive up service or pay at counter)","9","0","9","0","9","pizza, chicken rustico;mediterranean salad",,"Multiple",,,
"2012","10","California","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","8","0","8","0","8","ranch dressing",,"Multiple",,,
"2012","10","Washington","Food","Norovirus",,"Suspected","Restaurant: Sit-down dining","4","0","4","0","4","buffet",,,,,
"2012","11","Illinois","Food","Norovirus Genogroup II",,"Confirmed","Restaurant: Sit-down dining","15","0","15","0","15",,,,,,
"2012","11","Ohio","Food","Norovirus Genogroup I","GI.6","Confirmed","Restaurant: Sit-down dining","5","0","5","0","5",,,,,,
"2012","11","Ohio","Food","Norovirus Genogroup II","GII.4 Sydney","Suspected","Restaurant: Sit-down dining","2","0","0","0","0",,,,,,
"2012","11","Washington","Food","Norovirus",,"Suspected","Restaurant: Fast-food (drive up service or pay at counter)","8","0","8","0","8",,,,,,
"2012","11","Illinois","Food","Norovirus",,"Confirmed","Restaurant: Sit-down dining","22","0","22","0","22",,,,,,
"2012","11","Connecticut","Food","Norovirus Genogroup II","GII.7","Confirmed","Restaurant: Sit-down dining","3","0","3","0","3",,,,,,
"2012","11","Georgia","Food","Norovirus Genogroup II",,"Confirmed","Restaurant: Sit-down dining","3","0","3","0","3",,,,,,
"2012","11","Ohio","Food","Norovirus",,"Suspected","Restaurant: Sit-down dining","2","0","2","0","2","salad dressings",,"Multiple",,,
"2012","11","Florida","Food","Norovirus Genogroup I;Norovirus Genogroup II","GI.9; GII.4 Sydney","Confirmed;Confirmed","Restaurant: Sit-down dining","21","0","21","0","21","iceberg lettuce, unspecified","lettuce","Vegetable Row Crops",,,
"2012","11","Colorado","Food","Norovirus",,"Suspected","Restaurant: Sit-down dining","20","0","20","0","20",,,,,,
"2012","11","Washington","Food","Norovirus",,"Suspected","Restaurant: Sit-down dining","5","0","5","0","5",,,,,,
"2012","11","Oregon","Food","Norovirus",,"Suspected","Restaurant: Sit-down dining","8","0","8","0","8",,,,,,
"2012","11","Washington","Food","Norovirus",,"Suspected","Restaurant: Sit-down dining","4","0","4","0","4","Salads",,"Multiple",,,
"2012","11","Florida","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","13","0","13","0","13",,,,,,
"2012","11","Wyoming","Food","Norovirus Genogroup II",,"Confirmed","Restaurant: Sit-down dining","282","1","282","0","282",,,,,,
"2012","11","California","Food","Norovirus Genogroup II","unknown","Suspected","Restaurant: Sit-down dining","9","0","9","0","9","salsa",,"N/A",,,
"2012","11","California","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","17","0","17","0","17","guacamole",,"N/A",,,
"2012","11","Florida","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","6","0","6","0","6",,,,,,
"2012","11","California","Food","Norovirus Genogroup II","GII.4 Sydney","Confirmed","Restaurant: Fast-food (drive up service or pay at counter)","6","0","5","0","5",,,,,,
"2012","11","California","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","7","0","7","0","7",,,,,,
"2012","11","California","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","18","0","17","0","17",,,,,,
"2012","11","California","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","12","0","12","0","12",,,,,,
"2012","11","California","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","3","0","3","0","3",,,,,,
"2012","11","California","Food","Norovirus unknown",,"Confirmed","Restaurant: Sit-down dining","8","0","8","0","8",,,,,,
"2012","11","California","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","5","0","5","0","5",,,,,,
"2012","11","Colorado","Food","Norovirus unknown",,"Confirmed","Restaurant: Sit-down dining","2","0","2","0","2",,,,,,
"2012","11","Virginia","Food","Norovirus",,"Suspected","Restaurant: Sit-down dining","6","0","0","0","0",,,,,,
"2012","11","California","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","7","0","7","0","7","french fries and ketchup",,"Multiple",,,
"2012","12","New York","Food","Norovirus Genogroup II",,"Confirmed","Restaurant: Sit-down dining","11","0","11","0","11",,,,,,
"2012","12","Minnesota","Food","Norovirus Genogroup I",,"Confirmed","Restaurant: Sit-down dining","4","0","4","0","4","romaine lettuce, unspecified",,"Vegetable Row Crops",,,
"2012","12","Connecticut","Food","Norovirus Genogroup II",,"Suspected","Restaurant: Sit-down dining","8","0","8","0","8",,,,,,
"2012","12","Tennessee","Food","Norovirus Genogroup II","GII.4 Sydney","Confirmed","Restaurant: Sit-down dining","11","0","11","0","11",,,,,,
"2012","12","Tennessee","Food","Norovirus Genogroup II","GII.1","Confirmed","Restaurant: Sit-down dining","43","1","41","0","43",,,,,,
"2012","12","Minnesota","Food","Norovirus Genogroup II",,"Confirmed","Restaurant: Sit-down dining","14","0","14","0","14","spring rolls, unspecified",,"Multiple",,,
"2012","12","Minnesota","Food","Norovirus Genogroup II",,"Suspected","Restaurant: Fast-food (drive up service or pay at counter)","3","0","3","0","3",,,,,,
"2012","12","New York","Food","Norovirus Genogroup II",,"Suspected","Restaurant: Sit-down dining","2","0","2","0","2",,,,,,
"2012","12","Illinois","Food","Norovirus Genogroup II",,"Suspected","Restaurant: Fast-food (drive up service or pay at counter)","10","0","10","0","10",,,,,,
"2012","12","Tennessee","Food","Norovirus Genogroup II","unknown","Confirmed","Restaurant: Sit-down dining","5","0","5","0","5","lettuce-based salads unspecified",,"Multiple",,,
"2012","12","Illinois","Food","Norovirus Genogroup II","GII.4 Sydney","Confirmed","Restaurant: Fast-food (drive up service or pay at counter)","4","0","4","0","4",,,,,,
"2012","12","Minnesota","Food","Norovirus Genogroup II",,"Confirmed","Restaurant: Sit-down dining","23","0","22","0","22","Appetizers",,,,,
"2012","12","Minnesota","Food","Norovirus",,"Confirmed","Restaurant: Sit-down dining","19","0","19","0","19","bread, unspecified","bread","Multiple",,,
"2012","12","Texas","Food","Norovirus Genogroup II",,"Confirmed","Restaurant: Sit-down dining","143","9",,"0",,,,,,,
"2012","12","Connecticut","Food","Norovirus",,"Suspected","Restaurant: Sit-down dining","4","0","4","0","4","shrimp shumai",,"Multiple",,,
"2012","12","Idaho","Food","Norovirus Genogroup II","GII.4 Sydney","Confirmed","Restaurant: Sit-down dining","28","2","28","0","28",,,,,,
"2012","12","New Jersey","Food","Norovirus Genogroup II",,"Confirmed","Restaurant: Sit-down dining","28","0","0","0","28","cranberry sauce;dessert unspecified",,"Multiple",,,
"2012","12","Kansas","Food","Norovirus Genogroup II","GII.4 Sydney","Confirmed","Restaurant: Fast-food (drive up service or pay at counter)","5","1","5","0","5",,,,,,
"2012","12","California","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","16","0","15","0","16",,,,,,
"2012","12","California","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","4","0","4","0","4",,,,,,
"2012","12","California","Food","Norovirus unknown",,"Confirmed","Restaurant: Sit-down dining","7","0","7","0","7",,,,,,
"2012","12","Colorado","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","27","0","27","0","27","eggs, scrambled","egg","Eggs",,,
"2012","12","Washington","Food","Norovirus",,"Suspected","Restaurant: Sit-down dining","2","0",,"0",,,,,,,
"2012","12","California","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","2","0","2","0","2",,,,,,
"2013","1","Ohio","Food","Norovirus Genogroup II",,"Suspected","Restaurant: Sit-down dining","5","0","0","0","0",,,,,,
"2013","1","Minnesota","Food","Norovirus",,"Suspected","Restaurant: Fast-food (drive up service or pay at counter)","3","0","3","0","3",,,,,,
"2013","1","Georgia","Food","Norovirus Genogroup II","unknown","Confirmed","Restaurant: Sit-down dining","10","0","10","0","10",,,,,,
"2013","1","Georgia","Food","Norovirus Genogroup II",,"Confirmed","Restaurant: Fast-food (drive up service or pay at counter);Restaurant: Sit-down dining","8","0","6","0","8",,,,,,
"2013","1","Illinois","Food","Norovirus Genogroup II",,"Suspected","Restaurant: Sit-down dining","10","0","10","0","10",,,,,,
"2013","1","New York","Food","Norovirus Genogroup II","GII.1","Suspected","Restaurant: Sit-down dining","14","0","14","0","14","pork belly",,"Pork",,,
"2013","1","Arizona","Food","Norovirus Genogroup I",,"Suspected","Restaurant: Sit-down dining","4","0","3","0","3",,,,,,
"2013","1","Ohio","Food","Norovirus Genogroup II","GII.4 Sydney","Confirmed","Restaurant: Sit-down dining","10","0","10","0","10","rice;refried beans, unspecified","rice;beans","Grains-beans",,,
"2013","1","Rhode Island","Food","Norovirus unknown",,"Suspected","Restaurant: Fast-food (drive up service or pay at counter)","3","0","3","0","3",,,,,,
"2013","1","Tennessee","Food","Norovirus Genogroup II","GII.1","Confirmed","Restaurant: Sit-down dining","6","0","6","0","6",,,,,,
