"Year","Month","State","Primary.Mode","Etiology1","Etiology2","Etiology3","Etiology4","Etiology5","Etiology6","Serotype.or.Genotype","Status1","Status2","Status3","Status4","Status5","Status6","Setting","Illnesses","Hospitalizations","Info.On.Hospitalizations","Deaths","Info.On.Deaths","Food.Vehicle","Date"
2016,9,"Colorado","Food","Norovirus",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",4,0,4,0,4,"",Sep 2016
2016,9,"Kansas","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.4 Sydney","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Buffet",2,0,2,0,0,"",Sep 2016
2016,10,"Virginia","Food","Norovirus Genogroup II","Norovirus Genogroup II",NA,NA,NA,NA,"GII.7;unknown","Suspected","Confirmed",NA,NA,NA,NA,"Restaurant: Sit-down dining",11,1,11,0,11,"",Oct 2016
2016,10,"Wisconsin","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.4 untypeable","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",8,0,8,0,8,"sushi",Oct 2016
2016,10,"Minnesota","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.4 untypeable","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",23,0,23,0,23,"hamburger",Oct 2016
2016,10,"Minnesota","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.4 other","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",22,1,22,0,22,"salad",Oct 2016
2016,11,"Tennessee","Food","Norovirus Genogroup I","Norovirus Genogroup I",NA,NA,NA,NA,"GI.7;unknown","Confirmed","Confirmed",NA,NA,NA,NA,"Restaurant: Sit-down dining",26,0,26,0,26,"coleslaw",Nov 2016
2016,11,"Wyoming","Environmental contamination other than food/water","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.6","Confirmed",NA,NA,NA,NA,NA,"Restaurant",10,0,10,0,10,"",Nov 2016
2016,11,"Minnesota","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.7","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Fast-food (drive up service or pay at counter)",11,0,11,0,11,"",Nov 2016
2016,11,"Ohio","Food","Norovirus Genogroup I",NA,NA,NA,NA,NA,"GI.7","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Fast-food (drive up service or pay at counter)",2,0,2,0,2,"french fries",Nov 2016
2016,11,"Wisconsin","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.6","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",8,0,8,0,8,"",Nov 2016
2016,11,"California","Food","Norovirus unknown",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",13,0,13,0,13,"",Nov 2016
2016,12,"Wisconsin","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",10,0,10,0,10,"",Dec 2016
2016,12,"Tennessee","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.2","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",10,0,6,0,6,"",Dec 2016
2016,12,"New York","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",6,1,6,0,6,"",Dec 2016
2016,12,"South Carolina","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.2","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",6,0,6,0,6,"dips",Dec 2016
2016,12,"Minnesota","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.4 untypeable","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",3,0,3,0,3,"",Dec 2016
2016,12,"Maryland","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Other;Restaurant: Sit-down dining;Other",5,0,5,0,5,"",Dec 2016
2016,12,"Ohio","Food","Norovirus Genogroup I",NA,NA,NA,NA,NA,"GI.2","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",34,0,34,0,34,"",Dec 2016
2016,12,"New York","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",3,0,3,0,3,"",Dec 2016
2016,12,"Connecticut","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",4,0,4,0,4,"",Dec 2016
2016,12,"Colorado","Food","Norovirus",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",18,0,18,0,18,"",Dec 2016
2016,12,"Illinois","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",21,0,21,0,21,"",Dec 2016
2017,1,"Washington","Food","Norovirus",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",10,0,10,0,10,"",Jan 2017
2017,1,"New York","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",20,0,20,0,20,"fish, baked flounder;house salad;broccoli, unspecified",Jan 2017
2017,1,"Wisconsin","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.P16 GII.2","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",35,1,35,0,35,"",Jan 2017
2017,1,"Wisconsin","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.P16 GII.4 Sydney","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",25,0,25,0,25,"",Jan 2017
2017,1,"Kansas","Food","Norovirus unknown",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",6,0,6,0,6,"",Jan 2017
2017,1,"Connecticut","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",4,0,4,0,4,"",Jan 2017
2017,1,"Connecticut","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Fast-food (drive up service or pay at counter)",5,0,5,0,5,"tacos;burritos",Jan 2017
2017,1,"Connecticut","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",17,2,17,0,17,"",Jan 2017
2017,1,"Ohio","Food","Norovirus Genogroup I",NA,NA,NA,NA,NA,"GI.7","Confirmed",NA,NA,NA,NA,NA,"Banquet Facility (food prepared and served on-site);Restaurant: Sit-down dining",57,0,57,0,57,"",Jan 2017
2017,1,"Connecticut","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",3,0,3,0,3,"",Jan 2017
2017,1,"Massachusetts","Food","Norovirus Genogroup II","Norovirus Genogroup II",NA,NA,NA,NA,"GII.2;unknown","Suspected","Confirmed",NA,NA,NA,NA,"Restaurant: Fast-food (drive up service or pay at counter)",11,0,11,0,11,"",Jan 2017
2017,1,"New York","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",11,0,11,0,11,"",Jan 2017
2017,1,"Iowa","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.4 untypeable","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",5,0,5,0,5,"",Jan 2017
2017,2,"New York","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"unknown","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Other",7,0,7,0,7,"greek salad",Feb 2017
2017,2,"Wisconsin","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.P16 GII.4 Sydney","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",17,0,17,0,17,"",Feb 2017
2017,2,"Minnesota","Food","Norovirus Genogroup II","Norovirus Genogroup II",NA,NA,NA,NA,"GII.6; GII.6","Suspected","Confirmed",NA,NA,NA,NA,"Restaurant: Sit-down dining",2,0,2,0,2,"",Feb 2017
2017,2,"Minnesota","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.4 untypeable","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",9,0,9,0,9,"raw oysters",Feb 2017
2017,2,"Connecticut","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",5,0,4,0,5,"",Feb 2017
2017,2,"Colorado","Food","Norovirus unknown",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",4,0,4,0,4,"",Feb 2017
2017,2,"Colorado","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.4 untypeable","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",10,0,10,0,10,"",Feb 2017
2017,2,"California","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.P16 GII.2","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",33,0,9,0,33,"",Feb 2017
2017,2,"Colorado","Food","Norovirus unknown",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",9,0,0,0,9,"",Feb 2017
2017,2,"California","Food","Norovirus unknown",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",3,0,2,0,2,"oysters",Feb 2017
2017,3,"New York","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",14,0,14,0,14,"",Mar 2017
2017,3,"South Carolina","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.2","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",30,0,30,0,30,"",Mar 2017
2017,3,"Oregon","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",12,0,8,0,8,"shrimp;house salad",Mar 2017
2017,3,"Massachusetts","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.P16 GII.2","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",12,0,8,0,8,"",Mar 2017
2017,3,"Tennessee","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.4 untypeable","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",3,0,2,0,2,"nachos, unspecified",Mar 2017
2017,3,"Oregon","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",20,0,20,0,20,"oysters, raw;oysters, baked",Mar 2017
2017,3,"Maryland","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Grocery store/bakery/deli/convenience store;Restaurant: Fast-food (drive up service or pay at counter)",22,0,22,0,22,"rice, white;cheese, unspecified",Mar 2017
2017,3,"Minnesota","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.P16","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",2,0,2,0,2,"",Mar 2017
2017,3,"Washington","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",5,0,5,0,5,"oysters, raw",Mar 2017
2017,3,"Colorado","Food","Norovirus unknown",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",6,0,6,0,6,"",Mar 2017
2017,3,"California","Food","Norovirus unknown",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",8,0,8,0,8,"",Mar 2017
2017,4,"Ohio","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.P16 GII.4 Sydney","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",3,0,3,0,3,"",Apr 2017
2017,4,"Wisconsin","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.P16 GII.2","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Fast-food (drive up service or pay at counter)",115,0,98,0,115,"Submarine Sandwich",Apr 2017
2017,4,"Connecticut","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",25,0,25,0,25,"fish, sole",Apr 2017
2017,4,"Oklahoma","Food","Norovirus Genogroup I",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Fast-food (drive up service or pay at counter)",10,0,10,0,10,"",Apr 2017
2017,4,"Ohio","Food","Sapovirus","Norovirus Genogroup I",NA,NA,NA,NA,"GI.P7 GI.7","Confirmed","Confirmed",NA,NA,NA,NA,"Restaurant: Sit-down dining",4,0,0,0,0,"",Apr 2017
2017,4,"Connecticut","Food","Norovirus",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",3,0,3,0,3,"",Apr 2017
2017,4,"Wisconsin","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.P16 GII.4 Sydney","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",5,0,5,0,5,"",Apr 2017
2017,4,"Georgia","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"unknown","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",3,0,3,0,3,"",Apr 2017
2017,4,"Illinois","Food","Norovirus Genogroup I",NA,NA,NA,NA,NA,"GI.P1 GI.1","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",7,0,7,0,7,"",Apr 2017
2017,4,"Idaho","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",2,0,2,0,2,"tuna filets (albacore and ahi tuna);oysters, steamed;lettuce, unspecified",Apr 2017
2017,4,"Florida","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",10,0,10,0,10,"",Apr 2017
2017,5,"Michigan","Food","Norovirus Genogroup I",NA,NA,NA,NA,NA,"GI.7","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",90,0,3,0,2,"",May 2017
2017,5,"Oregon","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.P16","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",18,0,18,0,18,"",May 2017
2017,5,"Massachusetts","Food","Norovirus Genogroup II","Norovirus Genogroup II",NA,NA,NA,NA,"GII.P16 GII.2;unknown","Suspected","Confirmed",NA,NA,NA,NA,"Restaurant: Fast-food (drive up service or pay at counter)",17,0,17,0,17,"",May 2017
2017,5,"Colorado","Food","Norovirus unknown",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Fast-food (drive up service or pay at counter)",7,0,4,0,4,"",May 2017
2017,6,"Utah","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.P16 GII.1","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",11,0,0,0,0,"",Jun 2017
2017,6,"Arkansas","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.2","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",39,0,39,0,39,"",Jun 2017
2017,6,"Minnesota","Food","Norovirus Genogroup I",NA,NA,NA,NA,NA,"other","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",11,0,11,0,11,"",Jun 2017
2017,6,"Minnesota","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",18,0,2,0,18,"",Jun 2017
2017,6,"Nebraska","Food","Norovirus Genogroup I",NA,NA,NA,NA,NA,"GI.P1 GI.1","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",15,0,15,0,15,"",Jun 2017
2017,6,"California","Food","Norovirus Genogroup II","Norovirus Genogroup II",NA,NA,NA,NA,"GII.P16 GII.2;unknown","Confirmed","Suspected",NA,NA,NA,NA,"Restaurant: Sit-down dining",25,0,25,0,25,"",Jun 2017
2017,7,"Virginia","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.P16 GII.4 Sydney","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Fast-food (drive up service or pay at counter);Restaurant: Sit-down dining",157,4,150,0,150,"",Jul 2017
2017,7,"Hawaii","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.2","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Buffet",32,0,32,0,32,"",Jul 2017
2017,7,"Maryland","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",10,0,8,0,8,"",Jul 2017
2017,8,"Ohio","Food","Norovirus Genogroup I",NA,NA,NA,NA,NA,"GI.P3 GI.3","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Other",381,3,376,0,376,"doughnuts",Aug 2017
2017,8,"Michigan","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.1","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",17,1,11,0,17,"",Aug 2017
2017,8,"Florida","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",3,0,3,0,3,"",Aug 2017
2017,8,"Massachusetts","Food","Norovirus Genogroup I",NA,NA,NA,NA,NA,"GI.7","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Fast-food (drive up service or pay at counter)",24,0,24,0,24,"Fresh fruit salad",Aug 2017
2017,8,"California","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.P16 GII.4 Sydney","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",6,0,6,0,6,"",Aug 2017
2017,9,"Minnesota","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Fast-food (drive up service or pay at counter)",21,0,20,0,21,"",Sep 2017
2017,9,"Colorado","Food","Norovirus unknown",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Other",27,0,27,0,27,"",Sep 2017
2017,10,"Hawaii","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.P untypeable","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",94,0,94,0,94,"",Oct 2017
2017,10,"Ohio","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.P16 GII.2","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",23,0,15,0,15,"",Oct 2017
2017,10,"Montana","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.P7 GII.6","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Other",20,0,20,0,20,"Boxed Lunches",Oct 2017
2017,11,"Wisconsin","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.P7 GII.7","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",15,0,15,0,15,"",Nov 2017
2017,11,"New York","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",10,2,10,0,10,"antipasto",Nov 2017
2017,11,"New York","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.P16 GII.4 Sydney","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",5,0,5,0,5,"Leafy Greens",Nov 2017
2017,11,"Michigan","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.P33 GII.1","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",38,0,38,0,38,"coleslaw",Nov 2017
2017,11,"Florida","Food","Norovirus unknown",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",5,0,5,0,5,"",Nov 2017
2017,11,"Washington","Food","Norovirus",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",13,0,10,0,10,"oysters, raw",Nov 2017
2017,11,"California","Food","Norovirus unknown",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",5,0,5,0,5,"oysters, raw",Nov 2017
2017,12,"Minnesota","Food","Norovirus Genogroup II","Norovirus Genogroup II",NA,NA,NA,NA,"GII.P16 GII.2;GII.P16 GII.2","Confirmed","Suspected",NA,NA,NA,NA,"Restaurant: Sit-down dining",18,0,18,0,18,"",Dec 2017
2017,12,"Tennessee","Food","Norovirus Genogroup I",NA,NA,NA,NA,NA,"unknown","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",11,0,11,0,11,"",Dec 2017
2017,12,"Virginia","Food","Norovirus",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",5,0,5,0,5,"",Dec 2017
2017,12,"Connecticut","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",8,0,8,0,8,"hummus platter",Dec 2017
2017,12,"Ohio","Food","Norovirus Genogroup I",NA,NA,NA,NA,NA,"GI.P3 GI.3","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Other;Banquet Facility (food prepared and served on-site)",10,1,1,0,0,"",Dec 2017
2017,12,"Illinois","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.P16 GII.2","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",20,0,15,0,20,"",Dec 2017
2017,12,"Colorado","Food","Norovirus unknown",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",18,0,18,0,18,"",Dec 2017
2017,12,"Washington","Food","Norovirus Genogroup I","Norovirus Genogroup II",NA,NA,NA,NA,"","Suspected","Confirmed",NA,NA,NA,NA,"Restaurant: Sit-down dining",420,3,420,0,420,"",Dec 2017
2017,12,"Colorado","Food","Norovirus unknown",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",44,0,44,0,44,"",Dec 2017
2017,12,"California","Food","Norovirus unknown",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Other",16,0,16,0,16,"",Dec 2017
2017,12,"California","Food","Norovirus unknown",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Fast-food (drive up service or pay at counter)",23,0,23,0,23,"",Dec 2017
2018,1,"Minnesota","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.P16 GII.3","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",10,0,10,0,10,"brewpub nachos",Jan 2018
2018,1,"New York","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"unknown","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",7,0,7,0,7,"Chocolate mousse;chicken parmesan",Jan 2018
2018,1,"Virginia","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.P16 GII.2","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",6,0,6,0,6,"",Jan 2018
2018,1,"Connecticut","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"unknown","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",11,0,11,0,11,"sandwich, unspecified",Jan 2018
2018,1,"Minnesota","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.P7","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Fast-food (drive up service or pay at counter)",7,0,7,0,7,"tomato, unspecified",Jan 2018
2018,1,"Ohio","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.P16 GII.4 Sydney","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",8,1,1,0,8,"",Jan 2018
2018,1,"Virginia","Food","Norovirus Genogroup I",NA,NA,NA,NA,NA,"GI.P6 GI.6","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",5,0,5,0,5,"",Jan 2018
2018,1,"Michigan","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.P16 GII.4 Sydney","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",17,0,17,0,0,"",Jan 2018
2018,1,"Connecticut","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.P16 GII.12","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",4,0,4,0,4,"chicken tenders",Jan 2018
2018,1,"Mississippi","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"unknown","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",60,0,60,0,60,"",Jan 2018
2018,1,"California","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.P31 GII.4 Sydney","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",35,0,34,0,35,"chips, unspecified",Jan 2018
2018,2,"Ohio","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.P16 GII.4 Sydney","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",12,0,12,0,12,"",Feb 2018
2018,2,"Georgia","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.P16 GII.4 Sydney","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",20,0,20,0,20,"",Feb 2018
2018,2,"Colorado","Food","Norovirus unknown",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",10,0,10,0,10,"",Feb 2018
2018,3,"Connecticut","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.P16 GII.4 Sydney","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",12,0,12,0,12,"salad;pizza",Mar 2018
2018,3,"Virginia","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.P16 GII.2","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Fast-food (drive up service or pay at counter)",4,0,4,0,4,"",Mar 2018
2018,3,"Tennessee","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.P7 GII.14","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Other",16,0,16,0,16,"",Mar 2018
2018,3,"District of Columbia","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"unknown","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",6,0,5,0,5,"",Mar 2018
2018,3,"Illinois","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"unknown","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",10,0,10,0,10,"",Mar 2018
2018,3,"Illinois","Food","Norovirus unknown",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Other;Restaurant: Sit-down dining",14,0,14,0,14,"",Mar 2018
